ClusterName	Color	DataCollection	Elevation	Latitude	Longitude	PopulationDescription	PopulationElasticId	PopulationLink	SampleLink	SampleName
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	28.639120818716346	35.06996250695369	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00645	HGDP00645
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	31.016150344844824	36.59524043902765	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00646	HGDP00646
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	30.95805187156994	33.21112340687058	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00648	HGDP00648
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	31.366435756965526	33.76452046473966	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00649	HGDP00649
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	32.17511298360431	34.55828482559431	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00651	HGDP00651
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	29.32253253147729	36.35306562405486	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00653	HGDP00653
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	32.29907319103635	36.96735119116535	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00654	HGDP00654
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	29.54176862354432	33.56713785340559	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00613	HGDP00613
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	31.80007441033292	33.428415011647154	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00634	HGDP00634
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	31.692199651145533	36.88340463042749	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00635	HGDP00635
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	33.448985646328794	32.7808387246074	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00636	HGDP00636
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	30.768817410802654	34.85876876737334	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00638	HGDP00638
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	32.14350466791047	37.05778462689461	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00647	HGDP00647
NA19221	[255, 255, 255]	Human Genome Diversity Project	0.9	30.91226027949264	35.702693746528546	Bedouin in Negev, Israel (HGDP)	BedouinHGDP	https://www.internationalgenome.org/data-portal/population/BedouinHGDP	https://www.internationalgenome.org/data-portal/sample/HGDP00701	HGDP00701
SC_GMFUL5306339	[255, 0, 255]	Gambian Genome Variation Project (GRCh38)	1.0	13.454876	-16.579032	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306339	SC_GMFUL5306339
SC_GMFUL5306340	[255, 255, 0]	Gambian Genome Variation Project (GRCh38)	1.0	14.85814255808986	-15.589542550043744	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306340	SC_GMFUL5306340
SC_GMFUL5306341	[0, 0, 255]	Gambian Genome Variation Project (GRCh38)	1.0	12.151245125886996	-16.41926499810306	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306341	SC_GMFUL5306341
SC_GMFUL5306343	[0, 0, 255]	Gambian Genome Variation Project (GRCh38)	1.0	12.254681806951924	-17.665880840154397	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306343	SC_GMFUL5306343
SC_GMFUL5306344	[138, 43, 226]	Gambian Genome Variation Project (GRCh38)	1.0	14.970414590474672	-16.70076616435235	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306344	SC_GMFUL5306344
SC_GMFUL5306345	[87, 76, 191]	Gambian Genome Variation Project (GRCh38)	1.0	14.911183300518786	-16.67462865370919	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306345	SC_GMFUL5306345
SC_GMFUL5306346	[4, 89, 42]	Gambian Genome Variation Project (GRCh38)	1.0	11.384927094056186	-15.250705495492383	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306346	SC_GMFUL5306346
SC_GMFUL5306347	[124, 16, 166]	Gambian Genome Variation Project (GRCh38)	1.0	13.237826607144227	-15.871027730321902	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306347	SC_GMFUL5306347
SC_GMFUL5306348	[182, 87, 31]	Gambian Genome Variation Project (GRCh38)	1.0	15.598146660541971	-18.894010468747798	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306348	SC_GMFUL5306348
SC_GMFUL5306349	[224, 146, 90]	Gambian Genome Variation Project (GRCh38)	1.0	14.400902134380441	-16.03649595922717	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306349	SC_GMFUL5306349
SC_GMFUL5306351	[235, 191, 232]	Gambian Genome Variation Project (GRCh38)	1.0	13.540149298360598	-15.714168474581054	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306351	SC_GMFUL5306351
SC_GMFUL5306352	[44, 253, 246]	Gambian Genome Variation Project (GRCh38)	1.0	15.242629130869677	-16.65129987315755	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306352	SC_GMFUL5306352
SC_GMFUL5306353	[59, 27, 202]	Gambian Genome Variation Project (GRCh38)	1.0	12.00219774519504	-15.716768171535277	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306353	SC_GMFUL5306353
SC_GMFUL5306354	[22, 184, 212]	Gambian Genome Variation Project (GRCh38)	1.0	12.272260849027656	-14.982137555319262	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306354	SC_GMFUL5306354
SC_GMFUL5306355	[208, 243, 220]	Gambian Genome Variation Project (GRCh38)	1.0	12.747729244793655	-18.72226871344287	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306355	SC_GMFUL5306355
SC_GMFUL5306357	[213, 83, 180]	Gambian Genome Variation Project (GRCh38)	1.0	11.707536787888763	-15.768376468048862	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306357	SC_GMFUL5306357
SC_GMFUL5306359	[63, 129, 81]	Gambian Genome Variation Project (GRCh38)	1.0	14.101927937653711	-14.794056226189612	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306359	SC_GMFUL5306359
SC_GMFUL5306360	[182, 6, 132]	Gambian Genome Variation Project (GRCh38)	1.0	11.533206740992643	-16.827764338208272	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306360	SC_GMFUL5306360
SC_GMFUL5306361	[217, 83, 123]	Gambian Genome Variation Project (GRCh38)	1.0	13.69687583295634	-18.27412758723587	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306361	SC_GMFUL5306361
SC_GMFUL5306363	[34, 72, 60]	Gambian Genome Variation Project (GRCh38)	1.0	14.235835083564155	-15.109586761331165	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306363	SC_GMFUL5306363
SC_GMFUL5306366	[151, 248, 223]	Gambian Genome Variation Project (GRCh38)	1.0	13.825247994399698	-14.142274550982009	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306366	SC_GMFUL5306366
SC_GMFUL5306367	[156, 228, 73]	Gambian Genome Variation Project (GRCh38)	1.0	12.28709879976966	-15.784206051018492	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306367	SC_GMFUL5306367
SC_GMFUL5306369	[109, 97, 57]	Gambian Genome Variation Project (GRCh38)	1.0	14.812763978551594	-14.337453428239254	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306369	SC_GMFUL5306369
SC_GMFUL5306371	[149, 85, 161]	Gambian Genome Variation Project (GRCh38)	1.0	14.44457953270903	-15.56589765610165	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306371	SC_GMFUL5306371
SC_GMFUL5306374	[157, 53, 24]	Gambian Genome Variation Project (GRCh38)	1.0	11.411729598903063	-14.909413814435078	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306374	SC_GMFUL5306374
SC_GMFUL5306375	[223, 72, 123]	Gambian Genome Variation Project (GRCh38)	1.0	15.393230585841305	-18.21047498967753	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306375	SC_GMFUL5306375
SC_GMFUL5306377	[69, 26, 118]	Gambian Genome Variation Project (GRCh38)	1.0	15.221014761417152	-18.687650071959162	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306377	SC_GMFUL5306377
SC_GMFUL5306379	[241, 29, 24]	Gambian Genome Variation Project (GRCh38)	1.0	12.259684964103954	-14.837100230331863	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306379	SC_GMFUL5306379
SC_GMFUL5306382	[165, 194, 250]	Gambian Genome Variation Project (GRCh38)	1.0	11.45122791609912	-16.376332649486383	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306382	SC_GMFUL5306382
SC_GMFUL5306383	[76, 111, 219]	Gambian Genome Variation Project (GRCh38)	1.0	14.537642137416197	-14.763031499294252	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306383	SC_GMFUL5306383
SC_GMFUL5306385	[98, 124, 196]	Gambian Genome Variation Project (GRCh38)	1.0	13.813096981208632	-17.91197328382017	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306385	SC_GMFUL5306385
SC_GMFUL5306387	[251, 79, 141]	Gambian Genome Variation Project (GRCh38)	1.0	14.229035813833216	-16.515938072523845	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306387	SC_GMFUL5306387
SC_GMFUL5306388	[18, 138, 170]	Gambian Genome Variation Project (GRCh38)	1.0	11.8526588066545	-17.22897202237402	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306388	SC_GMFUL5306388
SC_GMFUL5306389	[211, 132, 183]	Gambian Genome Variation Project (GRCh38)	1.0	15.467070319047899	-14.736715618880314	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306389	SC_GMFUL5306389
SC_GMFUL5306390	[208, 65, 63]	Gambian Genome Variation Project (GRCh38)	1.0	11.631364500621622	-15.849398026088116	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306390	SC_GMFUL5306390
SC_GMFUL5306391	[254, 242, 167]	Gambian Genome Variation Project (GRCh38)	1.0	12.985096713986916	-16.554848084777408	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306391	SC_GMFUL5306391
SC_GMFUL5306392	[148, 65, 120]	Gambian Genome Variation Project (GRCh38)	1.0	15.718488028599072	-19.012901730641808	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306392	SC_GMFUL5306392
SC_GMFUL5306395	[184, 183, 208]	Gambian Genome Variation Project (GRCh38)	1.0	13.628130846149345	-18.217969837540675	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306395	SC_GMFUL5306395
SC_GMFUL5306396	[44, 251, 74]	Gambian Genome Variation Project (GRCh38)	1.0	12.988100114414687	-14.912100830893644	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306396	SC_GMFUL5306396
SC_GMFUL5306397	[247, 152, 80]	Gambian Genome Variation Project (GRCh38)	1.0	13.304960444023632	-18.260585160608965	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306397	SC_GMFUL5306397
SC_GMFUL5306398	[232, 106, 250]	Gambian Genome Variation Project (GRCh38)	1.0	13.87958636980099	-16.706993687106895	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306398	SC_GMFUL5306398
SC_GMFUL5306399	[76, 12, 187]	Gambian Genome Variation Project (GRCh38)	1.0	11.548540745228408	-16.2498670327878	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306399	SC_GMFUL5306399
SC_GMFUL5306400	[66, 151, 217]	Gambian Genome Variation Project (GRCh38)	1.0	12.619782461831322	-18.630757727293933	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306400	SC_GMFUL5306400
SC_GMFUL5306404	[3, 84, 147]	Gambian Genome Variation Project (GRCh38)	1.0	14.153200166345952	-18.972179092676818	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306404	SC_GMFUL5306404
SC_GMFUL5306405	[84, 249, 24]	Gambian Genome Variation Project (GRCh38)	1.0	11.244519253755255	-16.81219543283797	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306405	SC_GMFUL5306405
SC_GMFUL5306406	[9, 55, 36]	Gambian Genome Variation Project (GRCh38)	1.0	12.225638961472974	-17.66299329465192	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306406	SC_GMFUL5306406
SC_GMFUL5306407	[86, 52, 169]	Gambian Genome Variation Project (GRCh38)	1.0	12.158737426113673	-17.089770436134206	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306407	SC_GMFUL5306407
SC_GMFUL5306408	[156, 29, 205]	Gambian Genome Variation Project (GRCh38)	1.0	15.215660299835925	-17.284657897967797	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306408	SC_GMFUL5306408
SC_GMFUL5306410	[130, 231, 219]	Gambian Genome Variation Project (GRCh38)	1.0	12.355929721792217	-18.115102824255075	Gambian in Western Division, The Gambia - Fula	GWF	https://www.internationalgenome.org/data-portal/population/GWF	https://www.internationalgenome.org/data-portal/sample/SC_GMFUL5306410	SC_GMFUL5306410
