ClusterName	Color	DataCollection	Elevation	Latitude	Longitude	PopulationDescription	PopulationElasticId	PopulationLink	SampleLink	SampleName
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	18.410726693945506	-67.62530392834283	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01192	HG01192
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	16.339856488597178	-67.33292851178429	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01242	HG01242
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	19.62199107823318	-65.2558079910669	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01303	HG01303
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	16.555849488558433	-65.29602226214197	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01312	HG01312
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	15.990691166178365	-64.5952929192286	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01326	HG01326
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	15.937272101651516	-64.2408780921775	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01392	HG01392
HGDP00800	[0, 255, 0]	1000 Genomes on GRCh38	1.0	18.11315513622865	-64.15076134852038	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01403	HG01403
HGDP00917	[255, 0, 255]	1000 Genomes on GRCh38	1.0	16.293295554517456	-66.55755305253582	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01051	HG01051
HGDP00917	[255, 0, 255]	1000 Genomes on GRCh38	1.0	19.641062576034024	-66.6645460202821	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01079	HG01079
HGDP00917	[255, 0, 255]	1000 Genomes on GRCh38	1.0	18.40388560193335	-68.38942848840156	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01082	HG01082
HGDP00917	[255, 0, 255]	1000 Genomes on GRCh38	1.0	16.256607194369302	-67.3769828953478	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01302	HG01302
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.717926230871452	-64.72701660342598	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00553	HG00553
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.33468661152319	-68.53672592896574	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00554	HG00554
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.266886186311826	-66.30691760934349	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00555	HG00555
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.144307690378554	-65.06036988034207	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00637	HG00637
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.433776617296857	-67.13932174433194	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00638	HG00638
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.679630639026673	-66.85969923865945	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00639	HG00639
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.700317592562556	-66.22601965887361	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00731	HG00731
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.705027336296286	-67.38591004459086	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00732	HG00732
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.741330534068698	-66.89994115733332	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00733	HG00733
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.05485697922976	-66.05340388340183	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00734	HG00734
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.985852317341916	-65.78465894591436	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00735	HG00735
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.922849379170744	-64.39374035300577	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00736	HG00736
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.71928882748621	-67.60999240668625	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00737	HG00737
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.09713574733211	-66.95135230620846	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00739	HG00739
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.373595550527508	-68.4206576559287	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00742	HG00742
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.761384754989844	-67.9239906189567	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG00743	HG00743
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.793357533643103	-65.2339193585785	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01047	HG01047
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.884046159003226	-66.95891839152037	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01048	HG01048
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.25445950017956	-66.04318142090185	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01049	HG01049
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.481879301767087	-66.70962945489664	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01050	HG01050
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.24065188053562	-66.07650222085351	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01052	HG01052
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.31935927959936	-65.28334506172796	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01054	HG01054
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.76523849017742	-65.05357775620251	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01058	HG01058
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.968040069498397	-67.85631746256074	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01060	HG01060
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.527990551640904	-63.68306852966191	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01061	HG01061
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.119618247806645	-63.99215767708954	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01062	HG01062
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.47894962336178	-65.72233805243442	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01063	HG01063
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.240077433522455	-66.36548328040679	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01064	HG01064
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.41417964071086	-64.34705711823143	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01066	HG01066
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.119448172397917	-66.49975235726353	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01068	HG01068
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.039328849798867	-67.08456382175778	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01069	HG01069
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.17966813953479	-63.98549631841256	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01070	HG01070
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.219566310730062	-66.09523952013483	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01071	HG01071
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.07675043601823	-64.71726846413334	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01072	HG01072
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.405527047075765	-67.13101417844257	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01073	HG01073
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.311928717905793	-68.41503550702684	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01074	HG01074
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.118817118076432	-63.90764318069554	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01075	HG01075
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.33156680331354	-64.72989457771759	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01077	HG01077
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.132086392369622	-66.74397334513347	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01080	HG01080
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.219613461579502	-63.794855351697024	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01083	HG01083
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.81362399670195	-64.39334581293403	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01085	HG01085
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.217454181777924	-64.1694018373831	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01086	HG01086
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.902512012426413	-64.55176896979201	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01087	HG01087
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.357186540345502	-67.034832536326	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01092	HG01092
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.547304489844812	-67.19268694738983	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01094	HG01094
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.662222110852593	-67.34449849385408	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01096	HG01096
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.60037418492535	-65.42089292254833	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01098	HG01098
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.0497868830736	-63.77969992387596	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01099	HG01099
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.51250736612668	-66.86352902054801	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01100	HG01100
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.680546516727304	-66.08160481338952	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01101	HG01101
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.444803625329477	-68.5192033471863	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01102	HG01102
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.56675052536719	-66.06156645225467	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01103	HG01103
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.886764570625868	-66.2709052475145	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01104	HG01104
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.563494825184705	-64.7094113999239	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01105	HG01105
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.0698757936817	-67.33387530580944	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01106	HG01106
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.184458833257924	-67.4344242856768	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01110	HG01110
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.342340265868803	-67.8870283808451	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01111	HG01111
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.620222178817716	-66.46311972550589	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01161	HG01161
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.98296951889847	-66.47469149630307	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01162	HG01162
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.609068872335126	-66.35554332600476	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01168	HG01168
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.045776256120917	-63.94226895590841	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01169	HG01169
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.28914279323483	-64.06148583655984	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01172	HG01172
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.07651964082753	-66.10277010848179	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01177	HG01177
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.97924815470678	-63.97170218590742	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01178	HG01178
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.018806622144538	-66.46624888383155	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01187	HG01187
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	20.435258696923885	-66.52807890517113	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01190	HG01190
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.61935621230481	-65.19276742584344	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01197	HG01197
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	17.77706600748322	-67.25062349251496	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01198	HG01198
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.514159001149476	-67.1302662034402	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01199	HG01199
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.64055323558997	-68.5725271541102	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01200	HG01200
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	16.347095504106395	-65.71024471775645	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01204	HG01204
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.042775317381114	-67.78334080839893	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01205	HG01205
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	18.754310350480814	-66.64920343590774	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01206	HG01206
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	19.26013847708553	-66.10717139806779	Puerto Rican in Puerto Rico	PUR	https://www.internationalgenome.org/data-portal/population/PUR	https://www.internationalgenome.org/data-portal/sample/HG01247	HG01247
