ClusterName	Color	DataCollection	Elevation	Latitude	Longitude	PopulationDescription	PopulationElasticId	PopulationLink	SampleLink	SampleName
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.488579031442525	-77.03497036380419	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01922	HG01922
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.764441368492884	-76.17627546978568	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01923	HG01923
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.524176103262729	-74.68395742653347	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01926	HG01926
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.869153049437724	-75.12267146702698	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01927	HG01927
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.111785099220148	-75.17691836729601	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01928	HG01928
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.323470430675544	-77.8034608975678	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01932	HG01932
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.65541733458161	-79.02343485408062	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01933	HG01933
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.952957307288433	-76.482351363432	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01934	HG01934
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.724712251963965	-75.93755519899797	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01935	HG01935
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.687605502900832	-75.14303721363387	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01936	HG01936
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.079816578475034	-74.72098528091979	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01938	HG01938
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.397735731444492	-77.36960606714074	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01939	HG01939
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.55362080790422	-76.36119610863398	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01940	HG01940
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.059796125907896	-76.12334092008376	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01941	HG01941
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.364593172188675	-76.60909721594084	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01942	HG01942
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.396017131934903	-74.62240126688526	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01943	HG01943
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.96380535117796	-76.70186431275594	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01944	HG01944
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.830433283916811	-79.36359915439819	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01945	HG01945
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.927306020079266	-77.92209214614422	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01946	HG01946
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.927009829328751	-75.43841141938691	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01947	HG01947
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.99795059693403	-74.87604429784406	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01948	HG01948
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.952491893883579	-74.82290339135332	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01949	HG01949
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.362183237980929	-75.99924850206925	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01950	HG01950
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.776211504478105	-74.70618435363077	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01951	HG01951
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.83466791203041	-78.97834061374972	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01952	HG01952
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.220057266588164	-76.21231292073188	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01953	HG01953
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.64883193609517	-76.10372660726094	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01954	HG01954
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.172611013241877	-78.54858032881081	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01955	HG01955
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.839041799545244	-75.50518187977143	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01961	HG01961
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.432827936388234	-78.7848863886772	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01967	HG01967
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.091641858156027	-77.24414495778461	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01968	HG01968
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.248024208667639	-79.42764978570145	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01969	HG01969
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.337805398695272	-74.71077047070109	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01970	HG01970
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.56729268623339	-79.1169694750401	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01971	HG01971
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.06466119105116	-78.44236009060218	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01972	HG01972
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.23395096248452	-75.77741999480864	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01973	HG01973
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.547907469189711	-76.47535977550213	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01974	HG01974
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.220915479259732	-76.5483923570076	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01975	HG01975
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.002300789234598	-76.53360672720915	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01976	HG01976
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.09731943339455	-77.37994286743508	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01977	HG01977
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.676452804131545	-78.74007811472879	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01978	HG01978
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.578193801668311	-75.69843966057911	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01979	HG01979
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.893112814370394	-79.17019063501121	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01980	HG01980
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.945886029385731	-75.77781727284771	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01981	HG01981
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.560948158686061	-78.04093909418941	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01982	HG01982
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.869033281360565	-76.54839842650554	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01983	HG01983
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.61442235720426	-75.12053178394103	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01984	HG01984
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.619829789164404	-75.91330079757394	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01991	HG01991
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.687205456352748	-74.88324833302777	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01992	HG01992
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.864357521025376	-75.7896158528881	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01993	HG01993
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.122646667460241	-77.86014054947167	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01997	HG01997
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.36745432968793	-76.07262529299037	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG01998	HG01998
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.93146622479013	-75.10727063363429	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02002	HG02002
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.93436253087011	-78.61842462665844	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02003	HG02003
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.145140101891801	-77.02542160024898	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02004	HG02004
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.339004630053179	-76.25213250579422	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02008	HG02008
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.256913833063285	-77.58314389910899	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02089	HG02089
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.332488508318438	-77.13138681698275	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02090	HG02090
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.090376367137178	-77.99541924397589	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02091	HG02091
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.744324103747122	-75.80352697023889	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02102	HG02102
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.029840829927409	-74.81281728540479	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02104	HG02104
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.050154463913696	-76.16247445990032	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02105	HG02105
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.854694697679932	-76.12783964507456	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02106	HG02106
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.346304214830823	-78.82118707945416	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02146	HG02146
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.943864892602395	-74.83589012304128	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02147	HG02147
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.098090588902066	-75.46901570434181	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02148	HG02148
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.648092555353685	-75.97551239180576	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02150	HG02150
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.997976483897324	-76.53589333531416	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02252	HG02252
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.670047432222063	-76.6222842147072	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02253	HG02253
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.925128311550244	-76.77136904568422	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02259	HG02259
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.821210834519599	-79.40191354877264	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02260	HG02260
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.001532269547718	-77.57034708884497	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02261	HG02261
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.348568333434622	-75.46395946282267	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02262	HG02262
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-9.619318906577844	-76.52642111213217	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02265	HG02265
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.196389035712404	-77.55251037364047	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02266	HG02266
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.302566171259105	-75.12109929267636	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02271	HG02271
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.526153481921433	-79.34336804559811	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02272	HG02272
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.525083504860945	-78.81132014866058	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02273	HG02273
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.023948275180114	-76.23133747705738	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02275	HG02275
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.457921048569482	-78.06215421227463	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02277	HG02277
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-12.216282006894463	-77.77275464664197	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02278	HG02278
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.808999333040738	-75.23145570635252	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02279	HG02279
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.116379642454437	-74.97404095948664	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02285	HG02285
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-14.188029572743963	-79.0441632225707	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02286	HG02286
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-10.976897890921368	-79.48471845636377	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02287	HG02287
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.946385877733702	-78.25526502664934	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02291	HG02291
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-13.730698763055644	-75.66943606582018	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02292	HG02292
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.448278732293797	-78.12772794474611	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02293	HG02293
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	-11.295943903364655	-75.9060156340311	Peruvian in Lima, Peru	PEL	https://www.internationalgenome.org/data-portal/population/PEL	https://www.internationalgenome.org/data-portal/sample/HG02298	HG02298
