ClusterName	Color	DataCollection	Elevation	Latitude	Longitude	PopulationDescription	PopulationElasticId	PopulationLink	SampleLink	SampleName
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.07825460927513	118.30902925711173	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18545	NA18545
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.45946342389721	114.5570293721131	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18547	NA18547
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.12644390975479	116.68337264576672	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18550	NA18550
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.0890527087408	115.33962587320335	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18552	NA18552
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.63738797618823	115.30411764563016	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18553	NA18553
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.57749264264089	116.16087993341833	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18555	NA18555
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.22758482634391	115.01124576327794	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18560	NA18560
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.9268359392795	115.26314161574415	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18564	NA18564
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.83836904225729	116.96216616398004	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18565	NA18565
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.03199115501756	117.77844466770298	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18566	NA18566
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.50212065826575	114.14389436703333	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18567	NA18567
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.3346777796591	114.8169758396322	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18570	NA18570
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.73410316656318	117.44529524991017	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18571	NA18571
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.51076557194397	116.85194102084841	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18572	NA18572
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.7268860163725	115.54608338515385	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18573	NA18573
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.23403440642262	114.45843345281752	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18574	NA18574
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.991894382347894	116.7120100297843	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18577	NA18577
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.10955504422356	117.7156857554346	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18579	NA18579
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.76618306897151	116.9618106091834	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18591	NA18591
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.96872819641617	117.4116816999053	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18592	NA18592
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.039960792845775	114.03352400102138	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18593	NA18593
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.761526346009276	115.74842665059242	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18595	NA18595
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.78173286992085	116.14825231435998	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18596	NA18596
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.859037577026015	116.06567246263897	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18597	NA18597
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.67564671738497	117.20891890079079	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18599	NA18599
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.56617007446218	115.49151339180726	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18602	NA18602
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.83945163243133	118.77670071396636	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18606	NA18606
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.135471587487196	113.89737649437905	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18610	NA18610
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.05316423940096	116.67808826729903	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18612	NA18612
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.14431262990891	118.38940418254823	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18614	NA18614
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.07694033999446	116.89489258212568	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18615	NA18615
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.02364688262132	118.47317321899612	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18616	NA18616
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.332414533802535	116.55820180069173	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18617	NA18617
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.49825227259633	114.72098224766488	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18618	NA18618
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.053640938850165	118.31583526025271	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18619	NA18619
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.8190545519074	117.2414154322841	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18625	NA18625
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.218847028636155	114.97507286854415	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18626	NA18626
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.948214730914394	115.6189779680229	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18627	NA18627
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.31477953525036	115.79724375792823	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18628	NA18628
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.50095500482477	118.13071669302488	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18630	NA18630
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.99472774437126	118.14151950152886	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18631	NA18631
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.465194102385986	117.82800386110029	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18634	NA18634
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.76840029651563	115.29191517020949	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18638	NA18638
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.131985779717965	114.70890305117472	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18640	NA18640
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.6086340715757	115.36085436832278	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18641	NA18641
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.337552691790165	117.37600967360763	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18642	NA18642
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.53634858753658	118.34728749869046	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18644	NA18644
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.88077408080697	117.48156556564587	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18646	NA18646
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.545424928001125	117.29984285902674	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18530	NA18530
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.42292598881137	114.41967680554997	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18534	NA18534
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.31710540269817	118.07879698173232	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18536	NA18536
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.6230661279604	114.03370293292707	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18543	NA18543
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.186056744456394	115.22650587257674	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18544	NA18544
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.916089296178065	116.1272864492017	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18546	NA18546
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.37236618387424	114.26387129461594	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18548	NA18548
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.18090761332805	118.81461773757397	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18549	NA18549
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.273339426055585	115.06141570400202	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18557	NA18557
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.72528382733367	117.13648255888805	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18558	NA18558
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.07947657745833	118.38649544612221	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18559	NA18559
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.01514161196431	115.6607502869065	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18561	NA18561
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.54827446574156	114.15411517608138	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18562	NA18562
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.2314098303613	115.15054905405958	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18563	NA18563
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.1245743549348	118.23253566221167	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18603	NA18603
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.515941375883884	117.20923949769221	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18605	NA18605
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.63876772724291	115.11558498452322	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18608	NA18608
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.23085860062009	114.0513434891093	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18609	NA18609
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.38783007352373	115.17394152342328	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18611	NA18611
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.27648823517839	114.08197031102435	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18613	NA18613
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.93331015690576	116.25212448805624	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18620	NA18620
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.76984302474541	114.27797478663727	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18621	NA18621
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.39203886736964	116.35757613502648	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18622	NA18622
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	37.59431826731304	114.97225516741699	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18623	NA18623
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.956483216235235	114.81289328926579	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18624	NA18624
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.13254552818904	114.77712577648218	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18629	NA18629
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.12025418221406	115.05230204440818	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18632	NA18632
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.68365783935045	115.68613281388619	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18633	NA18633
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.85875312596374	117.95149419271962	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18635	NA18635
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.26462030985849	118.81145794555181	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18636	NA18636
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.778246455495506	118.65789026446413	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18637	NA18637
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.14385692491555	114.27334914067092	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18639	NA18639
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.63200446539022	115.62125110693084	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18643	NA18643
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.33078132400076	114.99260124344353	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18645	NA18645
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.0988355530687	114.85671049408771	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18647	NA18647
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	41.1895386534357	116.05988358361769	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18648	NA18648
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	42.03634966563776	116.09203208249136	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18740	NA18740
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.077410265780465	116.42763442994	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18745	NA18745
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	40.6278772683944	117.6356107890158	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18747	NA18747
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	38.99598102358653	114.67022411022691	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18748	NA18748
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.658046366328186	115.65635001223986	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18749	NA18749
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	39.28386882824845	114.49122351587785	Han Chinese in Beijing, China	CHB	https://www.internationalgenome.org/data-portal/population/CHB	https://www.internationalgenome.org/data-portal/sample/NA18757	NA18757
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	52.486243	-1.890401	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00097	HG00097
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	50.66973321912433	-0.5912762715733706	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00099	HG00099
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	52.63070695745762	0.4071202208168243	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00100	HG00100
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	50.36221073658405	-1.1991741534468687	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00102	HG00102
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	54.92842241884102	0.3086317232196798	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00106	HG00106
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	50.746651386547015	-1.2449628189806794	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00110	HG00110
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	52.87715579197319	-0.11163869690298878	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00111	HG00111
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	50.91539578279633	-4.178246193416131	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00116	HG00116
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	53.66670819086095	-3.036686715553867	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00118	HG00118
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	51.13541024934251	-4.053411975673937	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00120	HG00120
NA18582	[255, 255, 255]	1000 Genomes on GRCh38	0.9	51.13843846847826	-2.4789086152232187	British in England and Scotland	GBR	https://www.internationalgenome.org/data-portal/population/GBR	https://www.internationalgenome.org/data-portal/sample/HG00121	HG00121
