ClusterName	Color	DataCollection	Elevation	Latitude	Longitude	PopulationDescription	PopulationElasticId	PopulationLink	SampleLink	SampleName
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	10.980235342949287	-17.13414313450406	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02573	HG02573
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.536133903259142	-14.99848354499138	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02574	HG02574
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.253346515836688	-17.639794374528236	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02575	HG02575
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.266768330426766	-17.28678852654609	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02582	HG02582
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.142445118788574	-14.655992764071971	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02583	HG02583
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.274633645258213	-16.979673951849435	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02584	HG02584
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.686797228090096	-15.30619853810329	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02585	HG02585
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.814503230434585	-16.336240036545995	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02586	HG02586
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.01456351965572	-15.182439812072605	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02587	HG02587
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.175116530100624	-15.321018531492355	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02588	HG02588
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.27063561722657	-14.692175785167743	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02589	HG02589
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.372671157546517	-14.393694622655378	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02590	HG02590
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.60494940216801	-17.062167869061202	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02594	HG02594
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.07871549143777	-18.430975328060946	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02595	HG02595
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.941129934453723	-17.363874216325904	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02596	HG02596
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.582873998904933	-16.602671560065826	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02610	HG02610
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.012943269684271	-14.291795997073509	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02611	HG02611
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.693942500361878	-17.380918766931735	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02612	HG02612
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.354055547480069	-16.74136221730735	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02613	HG02613
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.251633933494245	-16.540308789563642	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02614	HG02614
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.855725106713539	-15.393818485910172	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02615	HG02615
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.408768989219961	-17.337055285319188	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02620	HG02620
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.856426386300932	-18.081668408809705	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02621	HG02621
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.545022093427805	-17.934893770654984	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02622	HG02622
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.248302259139008	-18.842083976433987	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02623	HG02623
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.472788720740812	-15.108971918124158	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02624	HG02624
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.819353149500063	-15.737467908876667	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02625	HG02625
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.431505434722709	-15.056526920300279	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02628	HG02628
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.580803122238542	-17.128210179630795	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02629	HG02629
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.881901713880055	-14.533640562121334	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02630	HG02630
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.854430338228793	-15.697938926174578	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02634	HG02634
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.539847033913105	-18.064141531791662	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02635	HG02635
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.513809643645638	-16.77460061597215	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02636	HG02636
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.67687699803663	-17.546720904960686	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02642	HG02642
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.664490545334791	-15.203017467706772	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02643	HG02643
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.059670980968741	-18.57925560174163	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02644	HG02644
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.945074004932074	-16.951704083344588	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02645	HG02645
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.870609068191335	-17.832334518520497	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02646	HG02646
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.387387921026752	-18.66817879695413	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02647	HG02647
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.799076104199164	-14.2906230895848	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02666	HG02666
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.988981054145327	-19.02497508480713	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02667	HG02667
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.042907268769648	-16.868436874955023	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02668	HG02668
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.521286905751033	-18.77819913911148	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02675	HG02675
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	10.98112100212386	-16.821180637143748	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02676	HG02676
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.673514391177186	-16.07046198159314	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02677	HG02677
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.498977051774595	-16.713977848363953	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02678	HG02678
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.4504874732632	-17.391751633497645	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02679	HG02679
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.228007857153079	-17.32536383033089	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02680	HG02680
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.683800128461026	-15.935592531488437	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02702	HG02702
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.225290505213714	-15.10594011177393	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02703	HG02703
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.355615355083355	-14.48401241172836	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02704	HG02704
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.73301156382624	-17.253083738123234	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02715	HG02715
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.532443658980243	-17.66367885760774	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02716	HG02716
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.152059657597519	-16.980248681400205	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02717	HG02717
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.973684729940992	-16.597929571488095	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02721	HG02721
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.967831615124636	-19.05522600234379	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02722	HG02722
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.625796985035171	-18.72900948422589	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02723	HG02723
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.316465981966429	-16.200458684187115	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02756	HG02756
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.960103961067656	-18.399786025949922	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02757	HG02757
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.578864947859689	-18.571273468808315	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02759	HG02759
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.419010787114496	-17.773561814143612	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02760	HG02760
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.368478474424677	-14.454138731080153	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02761	HG02761
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.294344413599603	-14.829047898174004	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02762	HG02762
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.79934975590322	-16.874968238902362	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02763	HG02763
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.714723927341723	-14.862566840386975	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02764	HG02764
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	15.618780302576935	-17.473480222439363	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02768	HG02768
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.791707256509772	-18.148793791415834	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02769	HG02769
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.055823022317085	-14.493271786987961	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02770	HG02770
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.292729063991436	-18.06968275713699	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02771	HG02771
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.380268956640831	-18.268047612637545	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02772	HG02772
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.64029092997386	-14.962679017886183	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02773	HG02773
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.231369224889848	-16.213562065753873	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02798	HG02798
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.818790292876763	-16.34010914405449	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02799	HG02799
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.651131304679502	-15.844019730671343	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02800	HG02800
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.435297608096601	-16.48332886982336	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02804	HG02804
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.644490883417479	-18.668670941130767	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02805	HG02805
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.80378912933946	-16.24150552244008	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02806	HG02806
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.363689036283395	-17.262415830374575	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02807	HG02807
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	12.368957135545505	-18.6444979388897	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02808	HG02808
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.083231896730888	-18.557063335869906	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02809	HG02809
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.714563276359328	-16.45269134841864	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02810	HG02810
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.158285789282484	-14.214291042368423	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02811	HG02811
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	11.509680717397714	-16.739601599540634	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02812	HG02812
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.405242460774208	-18.849853764018434	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02813	HG02813
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.967588002171707	-14.959296342401917	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02814	HG02814
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.325708408825644	-14.57735009276491	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02815	HG02815
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.100739885943543	-15.283291687123736	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02816	HG02816
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	13.349592263305105	-15.334055312903565	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02817	HG02817
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.109805748315878	-18.805984018441727	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02818	HG02818
NA19221	[255, 255, 255]	1000 Genomes on GRCh38	0.9	14.21401540072423	-17.324106096933345	Gambian in Western Division, The Gambia - Mandinka	GWD	https://www.internationalgenome.org/data-portal/population/GWD	https://www.internationalgenome.org/data-portal/sample/HG02820	HG02820
